feat1,feat2,feat3,feat4,feat5,feat6,feat7,feat8,target
93.28,54.16,56,39.028,104,65.43333333,61.58,96.1,735.8
55.38,54.16,50,36.641,56.6,40.03333333,61.58,54.5,772.2
5.54,54.16,34,40.208,7,3.966666667,61.58,5.9,683.4
13.6,54.15,96,46.15,13.1,8.933333333,61.58,12.6,742.8
37.22,54.15,62,52.853,43,24.53333333,61.58,36,711.8
37.6,54.15,36,43.214,42,22.7,61.58,33.3,744.6
79.8,54.14,54,40.439,89.2,47.23333333,61.58,80,1000.002
76.6,54.13,76,127.823,51.8,43.06666667,61.58,51.6,1000.002
48.26,54.08,96,150.001,26.1,25.66666667,61.58,24.8,1000.002
27.98,54.08,92,150.001,14.8,13.66666667,61.58,15.2,1000.002
37.62,54.06,104,68.71,33.4,21.33333333,61.58,32.1,1000.002
10.66,54.06,88,108.045,9,9.7,61.58,9.7,1000.002
58.66,54.06,80,61.527,56.5,35.9,61.58,53.6,1000.002
97.76,54.05,76,48.304,112.6,56.6,61.58,93.7,1000.002
58.42,54.05,66,50.151,65.2,37.46666667,61.58,60.8,1000.002
27.16,54.04,104,56.454,27.2,19.13333333,61.58,26.7,1000.002
39.5,54.04,102,66.26,34.8,25.7,61.58,35.7,1000.002
30.16,54.04,92,49.25,27.6,21.3,61.58,27.3,819.6
25.24,54.03,90,50.866,22.3,21.23333333,61.58,22.1,854.6
18.08,54.03,88,33.542,17.6,11.93333333,61.58,15.8,688.4
12.58,54.03,88,45.278,13.1,10.86666667,61.58,15.6,748.6
59.9,54.02,68,22.402,94.2,87.53333333,61.58,94.7,900
65.84,54.02,44,31.746,113.4,55.16666667,61.58,89.8,697.6
64.88,54.02,42,36.488,81.5,47.43333333,61.58,78.1,681.6
34,54.01,84,29.213,43.8,33.23333333,61.58,43.6,610
31.88,54.01,84,30.99,36.9,31.73333333,61.58,36.2,670.8
54.62,54.01,66,47.083,53.5,42.66666667,61.58,51,840.2
26,54.01,64,35.667,35.6,23.43333333,61.58,31.1,788
39.92,54.01,58,36.611,48.9,32,61.58,44.9,688.4
36.14,54,90,50.357,35.5,29.43333333,61.58,37.1,659.6
38.6,54,62,39.798,45.6,33.4,61.58,41,917.2
75.42,54,28,31.603,118,78.5,61.58,97.8,575
14.8,53.99,76,40.893,17.1,19.96666667,61.58,19.4,497.8
34.48,53.99,70,45.521,41.9,35.96666667,61.58,39.4,527.6
34.02,53.99,70,37.25,48.2,47.6,61.58,49.4,569.2
9.5,53.98,6,36.667,15.5,7.866666667,61.58,15.3,900
29.24,53.97,88,49.375,24,18.73333333,61.58,23.7,730.4
25.64,53.96,88,56.18,21.6,16.46666667,61.58,20.9,731.8
87.86,53.96,48,50.714,96.6,41.9,61.58,57.9,712.2
59.76,53.93,78,49.286,60.5,48.86666667,61.58,61,682.8
92.06,53.93,56,45.743,99.3,73.03333333,61.58,94.3,764.4
32.42,53.92,82,50.594,27.9,25.2,61.58,27.7,692
70.42,53.92,50,38.086,85.2,50.8,61.58,76.4,722.6
27.88,53.9,86,59.596,32.1,18.4,61.58,29.6,1000.002
31.52,53.9,74,53.08,34.5,22.06666667,61.58,34,1000.002
38.58,53.9,58,55.347,52.3,22.86666667,61.58,45.5,1000.002
31.68,53.85,86,50.322,47.7,26.63333333,61.58,43.3,870
41.86,53.78,72,80.957,30.3,26.73333333,61.58,30,1000.002
351.82,53.75,44,82.831,260.4,229.9,61.58,249.2,1000.002
49.2,57.4,38,41.576,40.5,40.83333333,61.57,42.5,283
422.26,54.43,10,42.037,438.6,328.0666667,61.57,388.6,389.2
72,54.42,26,62.971,58,59.96666667,61.57,57.6,436.6
117.82,54.33,36,59.01,92,96.06666667,61.57,91.1,471.2
53.14,54.32,68,42.33,51.5,64.93333333,61.57,53.2,314.8
48.86,54.3,66,40.223,49.8,53.36666667,61.57,48.4,292
5.42,54.3,56,17.062,6.1,8.2,61.57,6.2,329.2
23.62,54.29,100,32.095,26.5,39.86666667,61.57,26.9,334
35.38,54.29,78,31.212,41,49.96666667,61.57,39,307
34.08,54.29,76,28.65,34.7,46.13333333,61.57,37.4,311
24.74,54.29,76,36.726,29.8,35.76666667,61.57,29.3,309.2
27.68,54.28,60,30.132,30.8,68.46666667,61.57,30.1,285.2
17.24,54.28,54,23.724,28,41.43333333,61.57,26.7,308.4
22.6,54.27,62,42.353,27.6,51.1,61.57,26.9,313.6
24.92,54.26,60,35.104,37.3,66.33333333,61.57,36.9,281.8
18.42,54.25,76,34.514,23.9,34.1,61.57,24.1,303.8
28.94,54.25,70,29.205,33.5,54.33333333,61.57,30.6,286.2
48.66,54.25,64,36.384,55.3,77.26666667,61.57,53.2,318.6
29.76,54.24,72,40.208,31.3,40.7,61.57,29.6,342.8
27.58,54.24,72,46.827,26.5,29.86666667,61.57,24.6,367.6
29.76,54.24,70,44.688,29.3,37.06666667,61.57,28.8,365
28.32,54.24,70,37.143,26.1,33.16666667,61.57,27.2,357.4
34.74,54.23,74,39.615,36.9,35.36666667,61.57,35.6,347.4
40.98,54.23,70,44.432,39,42.86666667,61.57,38.5,363
24.5,54.23,70,34.013,22.8,24,61.57,23.1,353
27.44,54.22,72,36.618,29.5,25.8,61.57,30.6,374.6
46,54.22,68,42.656,42.9,48.23333333,61.57,45.5,467.4
57.34,54.21,52,41.25,67.1,65.16666667,61.57,64,453
73.34,54.21,34,24.25,120.9,87.86666667,61.57,105.4,351
67.72,54.2,56,30.221,81.5,74.66666667,61.57,73.7,580.2
81.8,54.2,40,27.73,127.1,94.13333333,61.57,105.3,281
68.8,54.19,54,41.25,73.9,60.9,61.57,71.2,491
54.34,54.18,66,39.099,66.2,51.53333333,61.57,59.7,535
76.6,54.18,50,26.238,110.5,77.6,61.57,101.7,420
41.04,54.18,44,26.364,56.8,41.8,61.57,57.2,542.2
15.54,54.17,84,112.093,10.2,9.466666667,61.57,11.3,1000.002
39.64,54.17,74,59.275,33.1,26.46666667,61.57,34,673.8
58.44,54.17,70,54.51,50.7,37.66666667,61.57,48.5,683.6
43.6,54.17,68,44.464,42.4,30.2,61.57,42.9,706.2
64.04,54.17,64,34.449,69.6,52.43333333,61.57,62.1,585.8
41,54.16,82,34.208,47.8,28.33333333,61.57,49,686.8
22.68,54.16,80,45.69,18.4,15.06666667,61.57,18.7,667.8
52.44,54.16,68,40.474,46.7,41.1,61.57,47.6,759.4
49.18,54.16,68,40.347,48.9,37.96666667,61.57,46.3,707.2
25.86,54.15,84,76.72,21.4,15.3,61.57,21.7,935.2
37.12,54.15,62,28.448,42.5,26.5,61.57,42.6,721.2
125.4,54.15,56,32.241,170.6,84.96666667,61.57,149.7,591.6
58,54.15,52,37.125,66.7,36.33333333,61.57,59,894.8
33.86,54.14,88,109.237,23.9,16.6,61.57,21.6,1000.002
88,54.13,74,82.954,69.5,50.7,61.57,66.6,1000.002
216.12,54.11,54,127.296,144,117.0333333,61.57,135.2,1000.002
15.56,54.08,92,150.001,9,7.933333333,61.57,9.3,1000.002
65.02,54.07,76,77.382,65.6,41.7,61.57,59.3,1000.002
64.06,54.07,68,103.467,48.3,31.63333333,61.57,43.9,1000.002
29.26,54.06,82,53.777,26.7,20.03333333,61.57,26.7,1000.002
59.64,54.06,76,41.908,66.4,37.4,61.57,57.2,1000.002
92,54.06,40,51.999,101.8,55.83333333,61.57,93.2,1000.002
63.68,54.06,22,72.675,64.1,30.36666667,61.57,46.3,1000.002
33.86,54.05,104,67.115,29,24.23333333,61.57,30.5,1000.002
76.64,54.05,48,39.673,94.9,53.76666667,61.57,89.3,954.6
85.02,54.05,44,52.555,107.3,52.7,61.57,88.1,1000.002
35.64,54.04,104,52.954,30.8,24.5,61.57,30.7,970.2
54.5,54.04,84,45.833,56.9,37.16666667,61.57,51.6,855
34.8,54.03,90,52.099,31.1,26.26666667,61.57,30.6,747.2
34.66,54.03,78,32.308,42.9,28.5,61.57,38.7,681.6
34.12,54.03,52,31.875,51.6,29.8,61.57,43.5,745.4
30.56,54.02,84,81.631,24.4,21.13333333,61.57,24.2,1000.002
43.44,54.02,76,39.091,43.7,27.66666667,61.57,36.8,1000.002
30.54,54.01,82,64.232,27.9,24.86666667,61.57,28.5,893.2
50.52,54.01,62,47.009,52.8,34.86666667,61.57,50.4,1000.002
62.66,54.01,54,26.97,102.1,74.73333333,61.57,100.2,825
26.8,54,74,37.614,35.8,33.6,61.57,34,628.6
42.96,54,60,33.995,59.7,44.7,61.57,55.9,648
122.56,54,56,27.058,196.3,119.5333333,61.57,181.5,621.8
37.98,53.99,90,26.667,46.1,42,61.57,41.5,640
49.66,53.99,86,40.189,54.8,40.4,61.57,49.3,605.8
51.16,53.99,84,48.75,55.8,44.26666667,61.57,54.1,602.6
44.86,53.99,70,43.281,49.5,37.83333333,61.57,46.5,648
166.48,53.98,38,75.426,159,97.56666667,61.57,153.8,703.4
1.4,53.97,32,77.197,0.7,0.566666667,61.57,0.4,1000.002
22.08,53.96,76,61.985,21.6,13.83333333,61.57,16.3,844
297.82,53.96,32,51.064,398.4,209,61.57,359.5,566.4
30.72,53.9,54,54.088,37.7,18.43333333,61.57,32.6,1000.002
16.94,53.87,82,68.22,17.3,11.46666667,61.57,17,1000.002
7.16,53.86,68,71.264,8.7,5.4,61.57,8.4,1000.002
124.12,53.83,38,51.45,161.1,81.83333333,61.57,147.2,840.4
42.24,53.82,68,46.048,61.4,31.53333333,61.57,57.4,1000.002
63.32,55.75,46,26.288,70,36.56666667,61.56,49.3,192
23.4,55.13,68,17.917,29,20.06666667,61.56,26.6,160
37.98,55.13,42,18.636,44.7,37.76666667,61.56,39.1,135.8
30.28,54.5,10,81.344,22,45.16666667,61.56,21.5,718
124.7,54.32,28,41.724,128.6,118.9333333,61.56,119,423.2
63.64,54.31,44,27.472,82.2,88.7,61.56,74.6,320.2
52.12,54.29,70,46.864,44.7,51.83333333,61.56,40.4,387.6
25.2,54.29,64,20.286,38.2,47.8,61.56,34.2,245.8
32.64,54.29,60,31.588,40.1,45.23333333,61.56,40.1,320.2
16.86,54.28,94,33.687,19.4,26.66666667,61.56,18,303.4
0.22,54.28,92,28.75,1.1,0.8,61.56,1.3,325
23.12,54.28,76,25.147,30.5,45.3,61.56,28.9,274.2
18.88,54.28,74,19.688,24.4,36.9,61.56,23.5,288.2
10.54,54.28,64,17.708,14.6,19.4,61.56,14.3,277.6
15.54,54.27,70,34,18.7,34.06666667,61.56,18.6,279.2
34.02,54.27,58,33.603,41.9,53.86666667,61.56,37.1,284.8
6.5,54.26,68,55.124,6,14.43333333,61.56,8.3,348.6
22.04,54.26,68,40.792,21.2,31.63333333,61.56,21.2,330.2
21.54,54.26,56,39.167,28.8,45.9,61.56,29.3,307.8
22.42,54.25,66,48.958,23.1,34.6,61.56,23.6,347.4
46.88,54.24,70,37.25,43.5,51.03333333,61.56,39.9,356.4
34.6,54.23,72,40.368,38.7,36.63333333,61.56,35.3,366.2
31.64,54.22,82,28.25,39.9,38.63333333,61.56,37.8,337.2
20.6,54.22,82,38.083,21.4,22.13333333,61.56,22.3,367.6
30.58,54.22,78,33.25,34.4,30.43333333,61.56,31.4,356.4
23.82,54.22,72,34.612,26.6,23.93333333,61.56,24.8,357.6
33.3,54.21,74,48.703,33.5,33.7,61.56,34.3,370.2
115.12,54.21,40,32.448,147.7,134.3666667,61.56,136.9,442.4
53.96,54.2,72,27.375,62.3,51.46666667,61.56,55.4,469.8
34.34,54.2,70,25.197,47.8,54.26666667,61.56,49.5,451.2
58.68,54.2,34,29.36,95,83.9,61.56,88.9,465
30.32,54.19,74,50,34.4,32.76666667,61.56,34.7,487.2
69.74,54.19,38,26.709,95.9,75.93333333,61.56,83.5,431
19.44,54.18,70,22.461,27,18.33333333,61.56,25.6,430
42.54,54.18,66,43.75,41.4,35.2,61.56,39.1,572.2
30.92,54.18,34,21.977,59.2,80.76666667,61.56,55.6,308.4
53.7,54.17,58,32.763,64.2,36.16666667,61.56,59.9,558.8
61.6,54.16,70,41.218,64.2,45.4,61.56,62.3,657
26.7,54.15,74,32.813,28.6,17.96666667,61.56,27.9,603.4
109.48,54.15,58,34.15,145.7,78.4,61.56,132.6,765
88.4,54.15,30,46.375,107.6,55.63333333,61.56,101.6,718.2
62.58,54.09,72,150.001,39.2,28.73333333,61.56,33.4,1000.002
39.46,54.07,70,89.565,33.2,41.9,61.56,29.6,1000.002
70.7,54.07,52,71.674,74.8,44.06666667,61.56,66.6,1000.002
14.6,54.07,42,20.511,26.3,32.16666667,61.56,22.4,700
102.04,54.06,18,32.545,169.5,86.96666667,61.56,145,1000.002
78.2,54.06,56,55,95.9,58.76666667,61.56,86.7,1000.002
10.4,54.06,28,22.857,29.2,9.4,61.56,21.3,1000.002
96.66,54.06,26,62.389,111.9,54.96666667,61.56,80.7,1000.002
79.4,54.05,44,48.618,87.1,52.93333333,61.56,79.1,1000.002
118.86,54.05,40,41.141,153.8,83.06666667,61.56,142.9,610
95.6,54.05,36,44.674,119.2,62.86666667,61.56,103.6,1000.002
107.36,54.05,30,57.097,131.2,75.63333333,61.56,123.2,633.4
53.4,54.04,62,30.714,66.2,51.16666667,61.56,63.1,695.6
0.36,54.04,32,5.36,0.6,0.1,61.56,0.4,700
23.28,54.03,82,42.411,26.5,18.7,61.56,25.1,701.8
19.5,54.03,74,42.434,18.9,16.3,61.56,20.2,662
23.86,54.03,74,36.25,20.5,16.26666667,61.56,22.4,715.2
20.78,54.03,60,31.25,30.3,20.2,61.56,27.4,687.6
65.56,54.02,78,62.917,63.2,44.03333333,61.56,61.7,931.4
31.84,54.02,74,62.583,30.8,26.1,61.56,32.1,772
44.84,54.02,64,40.429,49,30.7,61.56,46.1,1000.002
28.16,54.01,86,45.795,24.6,21.7,61.56,24,800
41.22,54.01,84,60.804,39.6,30.23333333,61.56,39.3,840
26.18,54.01,82,51.708,22.1,17.8,61.56,22.8,837.6
35.96,54,88,47.5,35.3,27.83333333,61.56,31.4,711.6
29.24,54,88,25.99,33.8,27.36666667,61.56,34.1,724.4
31.24,54,82,41.083,37.7,29.13333333,61.56,36.8,648.6
25.74,54,80,38.75,34.6,26.86666667,61.56,31.1,642.6
116.44,54,44,31.579,170.7,111.1666667,61.56,158.5,486.2
28.64,53.99,86,43.333,30.8,26.06666667,61.56,30.3,607.8
55.98,53.96,66,56.435,49.1,32.6,61.56,44.7,1000.002
40.4,53.88,70,66.494,45.1,24.13333333,61.56,39.9,1000.002
79.88,53.81,66,50.106,99,54.9,61.56,93.1,1000.002
42.82,53.79,54,116.648,26,21.16666667,61.56,24,1000.002
43.98,57.7,30,23.5,45.3,29.96666667,61.55,34.7,215.6
62.7,57.37,52,43.37,52.4,46.16666667,61.55,52.3,279.4
46.08,55.62,36,14.141,52.7,26.06666667,61.55,39,151.6
107.92,55.58,32,18.819,118.2,60.06666667,61.55,80.7,139.4
268.12,54.44,32,46.861,257.4,234.3333333,61.55,244,375.8
34.78,54.31,18,40.556,35.8,27.33333333,61.55,32.3,365
30.64,54.31,56,44.773,28.7,32.56666667,61.55,27.5,346.2
81.7,54.3,70,34.812,91.9,132.9333333,61.55,90.6,320.4
53.52,54.3,54,43.047,65.2,88.7,61.55,62.3,304.2
15.24,54.29,60,23.375,22.8,28,61.55,22.6,308.4
30.54,54.28,76,35.714,33.2,43.43333333,61.55,34,304
52.04,54.28,72,27.155,63.8,92.66666667,61.55,62,299.6
31.58,54.27,70,51.296,30,33.73333333,61.55,26.5,391.8
23.88,54.27,66,37.05,22.9,27.96666667,61.55,23,371.6
34.48,54.26,70,48.359,31.1,33.06666667,61.55,31.5,391.2
32.74,54.26,70,41.75,30,29.8,61.55,30.2,419.2
41.88,54.25,68,52.801,38,40.23333333,61.55,38,424.6
65.98,54.24,14,30.865,79.4,78.1,61.55,64.7,411.8
181.06,54.24,22,35.082,219.3,236.5333333,61.55,203.8,273
114.76,54.23,30,23.584,176.7,154,61.55,158.1,315.2
52.18,54.22,16,27.714,78.6,60.1,61.55,69.5,371.4
68.84,54.22,48,20.699,116.8,154.1666667,61.55,109.7,366
46.62,54.21,60,21.888,73.3,72.4,61.55,70.7,391.2
73.32,54.2,38,29.688,115,88.56666667,61.55,109,404.2
54.58,54.2,36,25.842,80,69.96666667,61.55,74.2,461.6
49.58,54.19,22,22.264,90,82.2,61.55,85.5,362.6
36.2,54.18,78,37.171,38.8,27.96666667,61.55,38,457.6
50.32,54.18,44,20.192,82.6,111.6666667,61.55,71.3,316.6
62,54.17,66,43.333,68.7,46.26666667,61.55,65.8,522.6
43.04,54.17,42,32.386,52.7,33.2,61.55,47,554.6
50.88,54.16,66,44.75,50,34.5,61.55,49.2,629.6
156.56,54.16,44,36.171,203.8,110.1,61.55,192.2,636.6
99.64,54.16,44,37.105,135.8,74.56666667,61.55,122,545.2
77.52,54.15,40,45.656,79.9,44.46666667,61.55,75.3,956.8
21.82,54.15,20,41.727,26,17.23333333,61.55,26.6,665.2
34.82,54.14,66,79.625,27.4,19.6,61.55,26.7,981.6
133.5,54.1,62,118.442,84.2,69.73333333,61.55,79.6,1000.002
30,54.08,104,71.576,17.6,12.8,61.55,14.5,1000.002
85.68,54.07,26,13.125,145.2,126.8666667,61.55,125.2,700
4.08,54.06,104,93.37,3.4,38.46666667,61.55,2.8,1000.002
67.34,54.06,40,22.444,126.4,88.9,61.55,113.1,1000
81.98,54.05,46,37.549,128.7,70.1,61.55,121.7,550
75.42,54.04,46,27.679,132.1,67.7,61.55,124.1,555
66.38,54.04,44,36.673,104.5,61.6,61.55,94,566.6
66.6,54.04,38,30.173,101,61.23333333,61.55,91.5,787.6
14.54,54.03,90,26.528,16.8,17.33333333,61.55,17.5,600
24.8,54.03,82,33.482,32,23.7,61.55,30.4,636.2
33.14,54.03,78,37.813,40.2,31.03333333,61.55,36.3,672.6
24.6,54.02,90,63.521,20.1,18.83333333,61.55,21.9,986.8
59.12,54.02,82,34.583,70,40.4,61.55,64.5,843.8
27.22,54.01,80,63.516,24,18.63333333,61.55,22.9,708.6
26.56,54.01,74,58.666,25,20.86666667,61.55,22.8,880.2
48.48,54.01,72,64.755,41.8,37.43333333,61.55,41.7,811.6
38.46,54,96,45.75,40.8,38.06666667,61.55,43.3,653.4
32.12,54,86,39.62,40.8,28.73333333,61.55,35.4,691.6
38.18,54,78,47,35.9,28.9,61.55,34.5,669.4
36.58,53.99,104,31.607,47.2,25.96666667,61.55,42.4,678
20.2,53.99,104,41.861,24.4,19.1,61.55,24.2,726.4
22.64,53.99,90,45.673,26.9,21.8,61.55,26.4,686.2
62.5,53.99,66,29.722,78.5,57.33333333,61.55,71.3,650
38.38,53.99,52,60.672,40.5,31.76666667,61.55,37.1,841.6
54.46,53.96,72,63.267,54.7,36.33333333,61.55,51.9,1000.002
96.06,53.8,62,119.993,57.5,49.66666667,61.55,57.7,1000.002
62.18,55.13,38,26.417,64,48.56666667,61.54,62,189.8
81.68,55.12,32,32.405,81.2,67.76666667,61.54,66.8,171
59.76,54.42,50,47.007,52.5,62.8,61.54,51.3,339
519.14,54.4,24,45.42,479.8,349.1666667,61.54,449,390.6
115.54,54.32,20,41.514,111.2,97.23333333,61.54,105.6,388.2
58.4,54.31,48,42.708,60.1,48.66666667,61.54,59.8,436.4
48.48,54.3,64,40.337,47.6,76.36666667,61.54,41.9,317
73.36,54.29,48,30.526,89,105.0333333,61.54,81,366.6
33.26,54.28,46,55.931,30.2,41.4,61.54,28.3,435.2
31.52,54.27,60,48.015,28.2,33.46666667,61.54,28.4,359.4
27.88,54.26,72,49.485,25.4,25.36666667,61.54,26.2,434.2
44.04,54.25,66,42.143,43.3,37.83333333,61.54,40.7,448.4
44.34,54.25,64,36.989,42.2,35.46666667,61.54,42.7,417.2
92.18,54.23,40,27.121,149.9,178.3,61.54,137.7,338.8
198.04,54.23,38,25.85,281.4,243.5666667,61.54,266,290.8
126.76,54.23,32,30.187,176.8,157.2666667,61.54,163.2,309.2
30,54.22,78,39.625,33.3,33.26666667,61.54,30.9,336.4
45.76,54.22,70,26.299,61.7,74.06666667,61.54,56.6,341.4
41.14,54.22,62,28.71,60.1,79.9,61.54,57.9,368.8
41.62,54.21,14,35,65.7,48.53333333,61.54,53.5,373.8
97.1,54.2,44,30.893,135,83.96666667,61.54,125.8,411.2
58.52,54.2,26,35.255,81.6,62.23333333,61.54,80.2,405.4
29.82,54.19,70,61.142,29.5,25.96666667,61.54,30.9,512.6
119.84,54.19,40,27.237,182,160.8666667,61.54,163.2,467
35.82,54.18,66,45.081,38.6,28.13333333,61.54,39.7,502.8
51.64,54.18,54,30.877,71.9,67.93333333,61.54,71.8,348.4
134.14,54.17,44,31.478,173.7,87.33333333,61.54,161,547.4
29.9,54.16,76,34.698,30,19.93333333,61.54,28,530.8
55.9,54.16,56,44.423,62.2,39.1,61.54,54.5,560.8
91.8,54.16,32,38.273,120,73.16666667,61.54,113.9,669.8
64.94,54.08,70,78.426,52.5,35.5,61.54,48.4,1000.002
50.22,54.07,86,67.703,45.6,26.93333333,61.54,40.7,1000.002
26.04,54.06,92,70.674,21.5,16.06666667,61.54,22.6,1000.002
108.96,54.06,40,42.554,153.2,73.4,61.54,144.2,1000.002
138.04,54.05,50,26.509,213.8,104.5333333,61.54,184.4,820
81.54,54.05,50,37.721,115.1,57.3,61.54,101.7,675
72.78,54.05,42,46.197,100.2,49.63333333,61.54,98.3,775
52.42,54.04,62,32.87,70.7,54.4,61.54,67.3,696.2
55.36,54.04,50,36.976,85,51.93333333,61.54,78.4,720
42.84,54.04,50,30.069,71.8,46.33333333,61.54,69.9,650
70.44,54.04,38,32.663,103.6,60.66666667,61.54,97.7,675
54.58,54.04,34,31.235,89.7,46.8,61.54,75.8,841.6
24.88,54.03,78,31.25,28.3,29.53333333,61.54,28.4,650
39.3,54.03,54,27.5,63.1,34.73333333,61.54,59.6,654.6
51.42,54.02,92,60.436,50.2,40.83333333,61.54,50.1,946
76.06,54.02,90,30.476,97,56.33333333,61.54,87.1,912.4
46.58,54.02,58,26.639,83.3,65.1,61.54,80,466.6
32.8,54.01,96,40,32.2,22.13333333,61.54,30.1,1000.002
10.26,54.01,86,56.428,9.8,8.866666667,61.54,10.3,686.2
17.76,54,104,38.75,20.6,12.53333333,61.54,19.4,744
18.82,54,88,36.458,23,16.43333333,61.54,20.6,651.6
12.28,54,78,23.542,17.4,17.93333333,61.54,15.9,471.4
81.96,54,78,29.18,110,68.46666667,61.54,105.3,691.2
7.76,54,74,51.664,8.3,8.266666667,61.54,8.4,653.4
27.84,54,72,47.344,26,22.63333333,61.54,24.7,693.8
23.16,53.99,104,35.234,25.3,17.6,61.54,25.3,669.4
17.7,53.99,82,31.992,28.5,18.73333333,61.54,26.8,607.6
36.56,53.99,74,43.37,46,35.83333333,61.54,45.3,721.2
24.28,53.99,70,40.156,30,15.93333333,61.54,26.5,1000.002
47.76,53.98,64,52.121,59.1,33.63333333,61.54,55.6,933.4
44.34,53.98,54,38.935,52,26.86666667,61.54,45.8,1000.002
49.22,53.97,38,100,52.1,25.9,61.54,44.7,1000.002
33.16,53.97,38,38.698,42.7,21.6,61.54,37.8,1000.002
188.6,53.97,36,61.726,247.3,113.6,61.54,200.3,1000.002
61.3,53.77,56,105.536,40.6,36.7,61.54,39.1,1000.002
95.08,55.72,36,20.694,107.5,45.53333333,61.53,69,162.4
44.96,55.64,34,13.023,53.5,30.9,61.53,42.7,137
64.46,54.42,50,52.887,52.4,58.76666667,61.53,50.8,366
18.26,54.42,34,30.38,22.8,17.66666667,61.53,20.1,477
53.28,54.32,26,48.988,51.8,48.93333333,61.53,52.1,650.4
85.12,54.29,36,42.935,98.7,113.3666667,61.53,95.5,380
23,54.27,70,57.41,18.5,24.7,61.53,17.8,441.2
30.98,54.27,66,51.408,26.4,29.36666667,61.53,28.9,445.8
28.88,54.27,34,27.353,28.2,17.43333333,61.53,27,384.8
37.96,54.26,70,55.792,34.4,37.43333333,61.53,34.7,436.8
26,54.26,68,38.875,28.9,21.66666667,61.53,29.1,398.4
167,54.23,44,25.008,271.7,304.5,61.53,245.2,320
50.24,54.21,68,29.735,60.3,60.16666667,61.53,58.4,440
91.8,54.2,50,27.118,147.7,90.76666667,61.53,119.5,563.4
78.78,54.2,40,29.025,114.3,82.5,61.53,100.2,458.2
22.08,54.19,82,50.929,19.6,16.5,61.53,19.6,450
77.58,54.19,66,38.92,94.3,70.43333333,61.53,84.3,585.8
76.46,54.16,60,46,74,48.3,61.53,61.2,785
126.12,54.15,14,46.42,147.3,79.36666667,61.53,129.9,914.6
16.08,54.15,86,82.269,11.7,8.9,61.53,11,1000.002
57.46,54.14,72,81.53,42,28.33333333,61.53,37.9,1000.002
72.92,54.14,68,76.29,61,46.33333333,61.53,60.7,1000.002
60.6,54.06,90,94.664,43.3,30.53333333,61.53,39.9,1000.002
25.42,54.06,90,76.447,19,13.96666667,61.53,17.1,1000.002
131.54,54.06,52,48.01,178.9,97.9,61.53,165.2,1000.002
88.02,54.05,54,41.75,103.3,57.5,61.53,96.2,1000.002
53.78,54.05,50,35.909,71.9,40.96666667,61.53,66.3,1000.002
104.3,54.05,44,47.009,119.3,68.26666667,61.53,112.1,1000.002
58.18,54.04,64,45.16,74.8,43.66666667,61.53,70.6,700
100.82,54.04,42,35.335,149.1,90.63333333,61.53,142,537.6
60.48,54.03,64,33.889,78.4,44.1,61.53,74,695.8
52.84,54.03,62,35.987,68.1,43.43333333,61.53,62.5,681
65.74,54.03,58,37.381,88.2,50.76666667,61.53,82.3,581.2
42.72,54.02,82,27.254,54.9,32.86666667,61.53,55.7,888.8
43.26,54.02,76,23.382,65.1,58.63333333,61.53,58.4,595
61.14,54.02,70,20.745,77.4,74.1,61.53,73.2,665
43.5,54.01,88,47.93,47.5,33.96666667,61.53,44.8,941.6
40.34,54.01,88,61.014,34.3,31.93333333,61.53,38.2,960.2
23.2,54.01,86,29.167,30.4,13.1,61.53,25,922.2
15.04,54.01,82,25.417,20.1,16.06666667,61.53,20.7,836.4
54.08,54.01,82,44.211,55.7,34.9,61.53,47.8,925.8
35.64,54.01,54,37.727,47.1,27.9,61.53,42.2,826
25.42,54,84,31.304,30.1,19.13333333,61.53,31.2,681
51.72,54,74,26.042,76.5,60.03333333,61.53,73.7,611.6
25.18,54,56,42.813,30.2,22.26666667,61.53,28,768.8
30.46,53.99,104,30.682,44.7,21.2,61.53,40.8,825
31.36,53.99,100,30.15,50.1,25.46666667,61.53,47.8,828.6
22.92,53.99,82,25.938,31,27.76666667,61.53,27,570
43.1,53.99,74,34.071,72.1,36.06666667,61.53,63.7,535
37.5,53.99,68,28.417,50.1,49.7,61.53,52.6,642.8
26.24,53.99,62,20.714,37.6,39.26666667,61.53,33,600
28.76,53.99,48,29.75,45.4,22.16666667,61.53,41.6,1000.002
168.34,55.14,8,36.949,165.7,154.3666667,61.52,146.8,231.6
27.5,54.42,42,50.166,25.9,24.26666667,61.52,25.8,458
47.68,54.33,18,60.891,39.5,56.56666667,61.52,40.2,540.2
42.64,54.28,70,53.107,36.8,37.6,61.52,34.1,454.2
30.22,54.28,70,55.608,27.4,29.1,61.52,25.4,453.4
52.98,54.27,66,49.955,44.9,43.43333333,61.52,43.7,433.6
35.4,54.26,72,57.49,29.6,31.26666667,61.52,30.4,476
39.02,54.25,72,51.619,39.5,34.66666667,61.52,37.5,390.6
37.3,54.25,70,51.068,33.5,35.8,61.52,33.7,446.6
28.84,54.25,70,49.688,27.6,26.5,61.52,26.8,433.8
52.42,54.24,64,66.537,41.2,42.83333333,61.52,41.4,535.2
39.26,54.23,70,47.583,31,30.63333333,61.52,29.7,517.2
35.24,54.23,60,65.268,26.3,25.36666667,61.52,29.2,546.2
67.08,54.23,58,45.484,70.7,58.4,61.52,65,479.8
68.6,54.22,44,21.974,121.4,120.6,61.52,109.2,187.6
